row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
218,ceebe5fbbf76fb7d9d50000c0ed4da726b6328a0278956758611389743a271d2,"A 62-year-old man who had prosthetic aortic valve replacement 6 weeks earlier presented with weight loss, night sweats and intermittent palpitations over the
past month. His heart rate is 88 bpm and regular. Blood pressure checked was 140/86 mmHg. He has a prosthetic valve murmur and splinter haemorrhages are found on examination of his fingernails. Echocardiogram done showed vegetations on the aortic valve. What is the most likely causative organism?",Streptococcus viridans,Candida albicans,Haemphilus ducreyi,Cardiobacterium hominis,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.55,
  ""rationale"": ""Prosthetic valve endocarditis occurring >2 months postoperatively is considered late PVE, and even within the 2-6 week window, subacute presentation with constitutional symptoms and splinter hemorrhages favors streptococci among the listed options. Coagulase-negative staphylococci would be most typical for early PVE but are not listed; viridans streptococci is the best fit among the given choices.""
}",A,,0.55,"Prosthetic valve endocarditis occurring >2 months postoperatively is considered late PVE, and even within the 2-6 week window, subacute presentation with constitutional symptoms and splinter hemorrhages favors streptococci among the listed options. Coagulase-negative staphylococci would be most typical for early PVE but are not listed; viridans streptococci is the best fit among the given choices."
219,655c5cf9d9a9e4531af0a1196bf4bc2b7c164c5e98a82fdc2d383b6556da1185,"A 38-year-old woman presents to the maternity day assessment unit with a history of swollen feet, headache and blurring of vision at 30 weeks' gestation. Her BP is 160/100, pulse rate 88 bpm, oxygen saturation (Sp O 2) 99% on air and normal temperature. Uterine height measures 26 cm. Qualitative analysis of urine reveals 3 plusses of protein. What would be the diagnosis in this clinical context?",Unexplained proteinuria,Migraine,Diabetic nephropathy,Glomerulonephritis,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.4,
  ""rationale"": ""Clinically this is severe pre-eclampsia (hypertension, proteinuria, headache, visual disturbance, IUGR at 30 weeks), but pre-eclampsia is not listed. Among the given options, unexplained proteinuria is the only plausible choice, though none truly fit.""
}",A,,0.4,"Clinically this is severe pre-eclampsia (hypertension, proteinuria, headache, visual disturbance, IUGR at 30 weeks), but pre-eclampsia is not listed. Among the given options, unexplained proteinuria is the only plausible choice, though none truly fit."
220,c03079d1061f23a8a3e00aed79a453c1fe80df97c10e7f475ce1f5e388c76c8b,"A 47 years old man presents with a 2 day history of disorientation, auditory and visual hallucinaitons. His wife says he has been complaining of headaches 2 days prior to presentation. His blood pressure is 212/125 mmHg. This is his first such episode. He most likely has;",Schizophrenia,Bipolar Affective Disorder,Schizo-Affective Disorder,Organic cause of psychosis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Acute onset psychosis with disorientation at age 47, preceded by headaches, with severe hypertension (212/125) suggests hypertensive encephalopathy — an organic cause of psychosis rather than a primary psychiatric disorder.""
}",D,,0.95,"Acute onset psychosis with disorientation at age 47, preceded by headaches, with severe hypertension (212/125) suggests hypertensive encephalopathy — an organic cause of psychosis rather than a primary psychiatric disorder."
221,23cf2e199e094c0e4bf3ae5e126a93486807115b3404e27e60a783432a30071f,"A 34-year-old woman presents with galactorrhoea, loss of libido and amenorrhoea for 4 months. MRI of the brain showed a macroadenoma with pressure on the optic chiasm. Which visual defect is likely to be found on examination?",Binasal hemianopia,Bitemporal hemianopia,Loss of colour vision,Left homonymous hemianopia,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Pituitary macroadenomas compress the optic chiasm, affecting the crossing nasal retinal fibers and producing bitemporal hemianopia.""
}",B,,0.99,"Pituitary macroadenomas compress the optic chiasm, affecting the crossing nasal retinal fibers and producing bitemporal hemianopia."
222,0d21ee174c5e4a282a70a2608f624fee2bb91d4c769596687f9237cb74d6ee23,"A 57-year old nulliparous woman comes 2 weeks after noticing a lump in the right breast. Her last mammogram was done 4 years ago and showed no abnormalities. Menopause began 2 years ago, during which time the patient was prescribed hormone replacement therapy for severe hot flashes and vaginal dryness. Vital signs are within normal limits. Examination of the right breast shows a firm, non-tender mass close to the nipple. There are no changes in the skin or nipple and there is no palpable axillary adenopathy. The abdomen is soft and nontender. Mammography shows a suspicious 2 cm mass adjacent to the nipple. Which of the following is the most appropriate next step in management?",Measurement of serum CA 15-3,Fine needle aspiration,Bone scan,Excisional biopsy,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.55,
  ""rationale"": ""For a suspicious palpable breast mass with mammographic correlate, tissue diagnosis is required. Core needle biopsy is preferred, but among the options, excisional biopsy is the most appropriate definitive tissue diagnosis; FNA is inadequate as it cannot distinguish invasive from in situ disease.""
}",D,,0.55,"For a suspicious palpable breast mass with mammographic correlate, tissue diagnosis is required. Core needle biopsy is preferred, but among the options, excisional biopsy is the most appropriate definitive tissue diagnosis; FNA is inadequate as it cannot distinguish invasive from in situ disease."
223,93f4bf37b6b0ce169bb73aa151a4fbe747ae7bdfc809e3ec4bdc68109a93096f,"A 50-year-old farmer presents with diarrhoea, flatulence, joint pains and gradual weight loss over the past 6 months. A small bowel biopsy shows villous atrophy and periodic acid-Schiff positive macrophages. What is the most likely diagnosis?",Lactose intolerance,Coeliac disease,Small bowel lymphoma,Ulcerative colitis,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The clinical picture (farmer, diarrhea, arthralgia, weight loss) with PAS-positive macrophages in the small bowel biopsy is classic for Whipple disease (Tropheryma whipplei), which is not among the listed options.""
}",,NO_VALID_OPTION,0.95,"The clinical picture (farmer, diarrhea, arthralgia, weight loss) with PAS-positive macrophages in the small bowel biopsy is classic for Whipple disease (Tropheryma whipplei), which is not among the listed options."
224,a9747cb5246a877e215caa157c7ca108e8ee18ab56ae0f3206fa4512eca120e8,"A patient presents with small bowel obstruction and a history of appendectomy 10 years ago. She is given fluid, an NGT tube, and a Foley catheter. What are the clinical signs or symptoms that indicate the need for surgery?",Vomiting,Constipation,Peritonitis,Abdominal distension,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Peritonitis indicates bowel ischemia, strangulation, or perforation, which are surgical emergencies. The other symptoms are common in uncomplicated adhesive SBO, which is initially managed conservatively.""
}",C,,0.98,"Peritonitis indicates bowel ischemia, strangulation, or perforation, which are surgical emergencies. The other symptoms are common in uncomplicated adhesive SBO, which is initially managed conservatively."
225,5a6e087238f4b592c2f31e3f8c7ff33c2b386b0fa6293b8f9945f6cb6eab23c9,A 30-year-old female presents with a chief complaint of palpitations. A 24-h Holter monitor is obtained and shows occasional unifocal PVCs and premature atrial contractions. Which of the following is the best antiarrhythmic management in this patient?,Quinidine,Anxiolytic therapy,Beta blocker therapy,Digoxin,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Occasional unifocal PVCs and PACs in an otherwise healthy young patient are benign and typically don't require antiarrhythmic drugs. If symptomatic palpitations warrant treatment, beta blockers are the first-line therapy given their safety and efficacy in reducing symptomatic ectopy.""
}",C,,0.7,"Occasional unifocal PVCs and PACs in an otherwise healthy young patient are benign and typically don't require antiarrhythmic drugs. If symptomatic palpitations warrant treatment, beta blockers are the first-line therapy given their safety and efficacy in reducing symptomatic ectopy."
226,824e0048805f92109351a5ebc60824475f7b8c75c745cbe1bbd44b255ab04cf0,"A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg. Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate. The following is untrue regarding Magnesium sulphate:",Is given to cases of imminent eclampsia,The aim is to reduce blood pressure,Acts on the central nervous system causing depression,Is excreted by the kidney,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Magnesium sulphate is an anticonvulsant used in eclampsia/imminent eclampsia; it is not given to lower blood pressure (antihypertensives serve that purpose). It acts on the CNS and is excreted renally.""
}",B,,0.98,Magnesium sulphate is an anticonvulsant used in eclampsia/imminent eclampsia; it is not given to lower blood pressure (antihypertensives serve that purpose). It acts on the CNS and is excreted renally.
227,5bff2b5720abbc1c788ce581948a9a5ae37f0168603774f8330f0303b7878748,You assess a 26-year-old woman with a diagnosis of bipolar disorder in the emergency department. She is speaking very quickly and is difficult to interrupt. She scarcely finishes a sentence before starting another. She speaks about a range of topics but her words make sense and the topics are clearly linked to one another. What sign is she exhibiting?,Pressure of speech,Dysphasia,Tangentiality,Alogia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Rapid, difficult-to-interrupt speech with linked, coherent topics is classic pressure of speech seen in mania. Tangentiality would involve drifting off-topic, dysphasia is a language impairment, and alogia is poverty of speech.""
}",A,,0.98,"Rapid, difficult-to-interrupt speech with linked, coherent topics is classic pressure of speech seen in mania. Tangentiality would involve drifting off-topic, dysphasia is a language impairment, and alogia is poverty of speech."
228,8cdde617b2936fcbcff6834771c170a61ff8870456f3755df47f1eb778cd7c97,"Consent is being obtain from a 24-year-old for a diagnostic laparoscopy and it is correctly documented that there is risk of laparotomy if any injury to bowel, bladder or blood vessels were to occur during the procedure. The patient wishes to know what proportion of cases would be converted to a laparotomy my should an injury occur?",17%,31%,48%,67%,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""RCOG consent guidance for diagnostic laparoscopy quotes that approximately half (around 48%) of cases with visceral or vascular injury require conversion to laparotomy for repair.""
}",C,,0.6,RCOG consent guidance for diagnostic laparoscopy quotes that approximately half (around 48%) of cases with visceral or vascular injury require conversion to laparotomy for repair.
