row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
220,c03079d1061f23a8a3e00aed79a453c1fe80df97c10e7f475ce1f5e388c76c8b,"A 47 years old man presents with a 2 day history of disorientation, auditory and visual hallucinaitons. His wife says he has been complaining of headaches 2 days prior to presentation. His blood pressure is 212/125 mmHg. This is his first such episode. He most likely has;",Schizophrenia,Bipolar Affective Disorder,Schizo-Affective Disorder,Organic cause of psychosis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""New-onset psychosis at age 47 with headaches, disorientation, and severely elevated BP (212/125) suggests hypertensive encephalopathy—an organic cause of psychosis rather than a primary psychiatric disorder.""
}",D,,0.95,"New-onset psychosis at age 47 with headaches, disorientation, and severely elevated BP (212/125) suggests hypertensive encephalopathy—an organic cause of psychosis rather than a primary psychiatric disorder."
221,23cf2e199e094c0e4bf3ae5e126a93486807115b3404e27e60a783432a30071f,"A 34-year-old woman presents with galactorrhoea, loss of libido and amenorrhoea for 4 months. MRI of the brain showed a macroadenoma with pressure on the optic chiasm. Which visual defect is likely to be found on examination?",Binasal hemianopia,Bitemporal hemianopia,Loss of colour vision,Left homonymous hemianopia,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.99,
  ""rationale"": ""Compression of the optic chiasm by a pituitary macroadenoma affects the decussating nasal retinal fibers, producing bitemporal hemianopia.""
}",B,,0.99,"Compression of the optic chiasm by a pituitary macroadenoma affects the decussating nasal retinal fibers, producing bitemporal hemianopia."
222,0d21ee174c5e4a282a70a2608f624fee2bb91d4c769596687f9237cb74d6ee23,"A 57-year old nulliparous woman comes 2 weeks after noticing a lump in the right breast. Her last mammogram was done 4 years ago and showed no abnormalities. Menopause began 2 years ago, during which time the patient was prescribed hormone replacement therapy for severe hot flashes and vaginal dryness. Vital signs are within normal limits. Examination of the right breast shows a firm, non-tender mass close to the nipple. There are no changes in the skin or nipple and there is no palpable axillary adenopathy. The abdomen is soft and nontender. Mammography shows a suspicious 2 cm mass adjacent to the nipple. Which of the following is the most appropriate next step in management?",Measurement of serum CA 15-3,Fine needle aspiration,Bone scan,Excisional biopsy,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.55,
  ""rationale"": ""A suspicious mammographic mass requires tissue diagnosis. While core needle biopsy is the preferred first step, it is not listed; among the options, excisional biopsy provides definitive histology (architecture, receptor status) whereas FNA cannot reliably distinguish invasive from in situ disease.""
}",D,null,0.55,"A suspicious mammographic mass requires tissue diagnosis. While core needle biopsy is the preferred first step, it is not listed; among the options, excisional biopsy provides definitive histology (architecture, receptor status) whereas FNA cannot reliably distinguish invasive from in situ disease."
223,93f4bf37b6b0ce169bb73aa151a4fbe747ae7bdfc809e3ec4bdc68109a93096f,"A 50-year-old farmer presents with diarrhoea, flatulence, joint pains and gradual weight loss over the past 6 months. A small bowel biopsy shows villous atrophy and periodic acid-Schiff positive macrophages. What is the most likely diagnosis?",Lactose intolerance,Coeliac disease,Small bowel lymphoma,Ulcerative colitis,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.97,
  ""rationale"": ""The clinical picture (diarrhea, arthralgia, weight loss in a farmer) with PAS-positive macrophages on small bowel biopsy is classic for Whipple disease, which is not among the options listed.""
}",,NO_VALID_OPTION,0.97,"The clinical picture (diarrhea, arthralgia, weight loss in a farmer) with PAS-positive macrophages on small bowel biopsy is classic for Whipple disease, which is not among the options listed."
224,a9747cb5246a877e215caa157c7ca108e8ee18ab56ae0f3206fa4512eca120e8,"A patient presents with small bowel obstruction and a history of appendectomy 10 years ago. She is given fluid, an NGT tube, and a Foley catheter. What are the clinical signs or symptoms that indicate the need for surgery?",Vomiting,Constipation,Peritonitis,Abdominal distension,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Peritonitis indicates bowel ischemia, strangulation, or perforation, which requires urgent surgical intervention. The other findings are common in uncomplicated SBO and can be managed conservatively initially.""
}",C,,0.97,"Peritonitis indicates bowel ischemia, strangulation, or perforation, which requires urgent surgical intervention. The other findings are common in uncomplicated SBO and can be managed conservatively initially."
225,5a6e087238f4b592c2f31e3f8c7ff33c2b386b0fa6293b8f9945f6cb6eab23c9,A 30-year-old female presents with a chief complaint of palpitations. A 24-h Holter monitor is obtained and shows occasional unifocal PVCs and premature atrial contractions. Which of the following is the best antiarrhythmic management in this patient?,Quinidine,Anxiolytic therapy,Beta blocker therapy,Digoxin,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Occasional PVCs and PACs in an otherwise healthy patient are benign; if symptomatic, beta blockers are the first-line antiarrhythmic therapy. Antiarrhythmics like quinidine or digoxin are not indicated, and beta blockers are preferred over anxiolytics among the listed options.""
}",C,,0.7,"Occasional PVCs and PACs in an otherwise healthy patient are benign; if symptomatic, beta blockers are the first-line antiarrhythmic therapy. Antiarrhythmics like quinidine or digoxin are not indicated, and beta blockers are preferred over anxiolytics among the listed options."
226,824e0048805f92109351a5ebc60824475f7b8c75c745cbe1bbd44b255ab04cf0,"A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg. Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate. The following is untrue regarding Magnesium sulphate:",Is given to cases of imminent eclampsia,The aim is to reduce blood pressure,Acts on the central nervous system causing depression,Is excreted by the kidney,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Magnesium sulphate is used for seizure prophylaxis/treatment in eclampsia, not as an antihypertensive. It acts as a CNS depressant and is renally excreted.""
}",B,,0.98,"Magnesium sulphate is used for seizure prophylaxis/treatment in eclampsia, not as an antihypertensive. It acts as a CNS depressant and is renally excreted."
227,5bff2b5720abbc1c788ce581948a9a5ae37f0168603774f8330f0303b7878748,You assess a 26-year-old woman with a diagnosis of bipolar disorder in the emergency department. She is speaking very quickly and is difficult to interrupt. She scarcely finishes a sentence before starting another. She speaks about a range of topics but her words make sense and the topics are clearly linked to one another. What sign is she exhibiting?,Pressure of speech,Dysphasia,Tangentiality,Alogia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.97,
  ""rationale"": ""Rapid, hard-to-interrupt speech with linked topics is classic pressured speech seen in mania.""
}",A,,0.97,"Rapid, hard-to-interrupt speech with linked topics is classic pressured speech seen in mania."
228,8cdde617b2936fcbcff6834771c170a61ff8870456f3755df47f1eb778cd7c97,"Consent is being obtain from a 24-year-old for a diagnostic laparoscopy and it is correctly documented that there is risk of laparotomy if any injury to bowel, bladder or blood vessels were to occur during the procedure. The patient wishes to know what proportion of cases would be converted to a laparotomy my should an injury occur?",17%,31%,48%,67%,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""RCOG consent guidance for diagnostic laparoscopy quotes that approximately 2/3 (around 67%) of serious injuries to bowel, bladder or blood vessels during laparoscopy require laparotomy for repair.""
}",D,,0.6,"RCOG consent guidance for diagnostic laparoscopy quotes that approximately 2/3 (around 67%) of serious injuries to bowel, bladder or blood vessels during laparoscopy require laparotomy for repair."
229,17e093b6d955b95bf1bb8176ab8d01a214f70e36489b0af3b88d929b887a81b4,"A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?",erythem annulare centrifugum,granuloma annulare,.tinea cruris,. psoriasis,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""Itchy annular scaly plaques in the groin with peripheral extension despite steroid use (tinea incognito pattern) is classic for tinea cruris.""
}",C,,0.95,Itchy annular scaly plaques in the groin with peripheral extension despite steroid use (tinea incognito pattern) is classic for tinea cruris.
230,74c202aa967bc6e82b261751344c92a100c6c38974ace6aa79261f4a44edd4d4,"Hypercortisolism promotes deposition of adipose tissue in upper face (moon facies), interscapular area (buffalo hump), supraclavicular fat pads & mesenteric bed (truncal obesity). Rarely, episternal fatty tumors and mediastinal widening secondary to fat accumulation occur.
Most common cause of Cushing’s syndrome is?




 
",Iatrogenic administration of steroids,Adrenal macronodular hyperplasia,Adrenal micronodular dysplasia,Adrenal neoplasia,"{
  ""choice"": ""A"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Iatrogenic (exogenous glucocorticoid administration) is the most common overall cause of Cushing's syndrome.""
}",A,,0.98,Iatrogenic (exogenous glucocorticoid administration) is the most common overall cause of Cushing's syndrome.
231,42ce1cf762392ed72d8208fad7c6f013b58d8c39627da7fd16c92acdd7c65d54,"A 65-year-old male develops the onset of severe knee pain over 24 hours. The knee is red, swollen, and tender. He has a history of diabetes mellitus and cardiomyopathy. An x-ray of the knee shows linear calcification. Definitive diagnosis is best made by which of the following?",Serum alkaline phosphatase,Arthrocentesis and identification of positively birefringent rhomboid crystals,Rheumatoid factor,Serum uric acid,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.98,
  ""rationale"": ""Chondrocalcinosis on x-ray with acute monoarthritis suggests pseudogout (CPPD). Definitive diagnosis requires arthrocentesis showing positively birefringent rhomboid calcium pyrophosphate crystals.""
}",B,,0.98,Chondrocalcinosis on x-ray with acute monoarthritis suggests pseudogout (CPPD). Definitive diagnosis requires arthrocentesis showing positively birefringent rhomboid calcium pyrophosphate crystals.
