question_id,category,question_type,correct_choice,stem,option_A,option_B,option_C,option_D,row_index,judge_raw,judge_label,judge_plausible_options,judge_reason,judge_parse_ok,judge_error,judge_reused
91901076924fba9b185fedd415bc4961bb4259a3ae3740e5eedf22cf5b68332e,Endocrinology,NOTA,NOTA,"A 30-year-old man is seen in the Emergency Department following a collapse with severe headache and palpitations after chasing after a thief in the streets. On further questioning, he admits to a number of episodes over the past six months when he has suffered from palpitations and headaches. His blood pressure is 160/95 mmHg, and pulse is 98 bpm and regular. Heart sounds are normal and his chest is clear. His abdomen is soft and non-tender. Body mass index is 23 kg/m2. Which of the following is the most useful investigation?",24-hour urine for 5-hydroxyindoleacetic acid,Echocardiogram,24-hour urine free cortisol,Abumin creatinine ratio,122,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Paroxysmal headaches, palpitations, and hypertension suggest pheochromocytoma; the most useful test is plasma free metanephrines or 24-hour urinary catecholamines/metanephrines, none of which are among A–D.""
}",TRUE_NOTA,,"Paroxysmal headaches, palpitations, and hypertension suggest pheochromocytoma; the most useful test is plasma free metanephrines or 24-hour urinary catecholamines/metanephrines, none of which are among A–D.",TRUE,,FALSE
e0d0681b5552d203735dc3d1139edc1215f88668a350b00858b9f3a0fb783212,Oncology,INTACT,C,"A 60-year-old male with known head and neck squamous cell carcinoma with metastasis to the ribs and pelvis is admitted for her 4 th cycle of palliative chemotherapy. Since her last cycle of chemotherapy, she has been very lethargic and constipated. You conduct various investigations and discover her corrected calcium is 2.95 mmol/L . Which of the following is the next most appropriate treatment?",Continue with the chemotherapy,Withhold the chemotherapy and wait for calcium levels to normalize through reduced intake,Administer intravenous saline rehydration and zoledronate,Administer intravenous saline alone,123,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Symptomatic hypercalcemia at 2.95 mmol/L in malignancy should be treated with IV saline and an IV bisphosphonate (e.g., zoledronate), making option C correct and defeating NOTA.""
}",FALSE_NOTA,C,"Symptomatic hypercalcemia at 2.95 mmol/L in malignancy should be treated with IV saline and an IV bisphosphonate (e.g., zoledronate), making option C correct and defeating NOTA.",TRUE,,FALSE
39907975e96a24d1c53238b233669e6ebca66dbf21944c0f011788fa6937d24d,Neurology,INTACT,D,A 55-year-old diabetic woman suddenly develops weakness of the left side of her face as well as of her right arm and leg. She also has diplopia on left lateral gaze. The responsible lesion is probably located in which of the following?,Right cerebral hemisphere,Left cerebral hemisphere,Right side of the brainstem,Left side of the brainstem,124,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Ipsilateral left facial weakness with contralateral (right) arm and leg weakness plus left lateral gaze diplopia localizes to a left pontine (brainstem) lesion, matching option D; thus NOTA is not correct.""
}",FALSE_NOTA,D,"Ipsilateral left facial weakness with contralateral (right) arm and leg weakness plus left lateral gaze diplopia localizes to a left pontine (brainstem) lesion, matching option D; thus NOTA is not correct.",TRUE,,FALSE
2447d3739753f52a8d367c2e53d754f30b4628897fed7f22bac7ffe5f7d42625,Cardiology,NOTA,NOTA,"You are helping with school sports physicals and see a 13-year-old boy who has had some trouble keeping up with his peers. He has a cardiac murmur, which you correctly diagnose as a ventricular septal defect based on which of the following auscultatory findings?",A systolic murmur at the pulmonic area and a diastolic rumble along the left sternal border,A diastolic decrescendo murmur at the mid-left sternal border,A continuous murmur through systole and diastole at the upper left sternal border,A systolic crescendo-decrescendo murmur heard best at the upper right sternal border with radiation to the carotids; the murmur is augmented with transient exercise,125,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""VSD classically presents with a harsh holosystolic murmur at the lower left sternal border, which none of options A–D describe (they match ASD, AR, PDA, and AS respectively). Therefore none of the provided substantive options is correct.""
}",TRUE_NOTA,,"VSD classically presents with a harsh holosystolic murmur at the lower left sternal border, which none of options A–D describe (they match ASD, AR, PDA, and AS respectively). Therefore none of the provided substantive options is correct.",TRUE,,FALSE
ed2cb6bb51972923b3ded33cd594b551563a13bb3072f3eba2fd1f63a8267640,Cardiology,INTACT,D,"A 63-year-old woman presents with sudden-onset severe abdominal pain. Thepain has been present for the past 6 hours and has increased in intensity. Shehas an irregular heart rate, which is confirmed on EKG to be atrial fibrillation. You suspect mesenteric ischemia. What is the definitive treatment for this patient's condition?",Intravenous fluids and antibiotics with observation.,Anticoagulation with unfractionated or low-molecular-weight heparin.,Endovascularthrombolytic therapy.,Open embolectomy.,126,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Acute mesenteric ischemia from an atrial fibrillation–related embolus is definitively treated with urgent open embolectomy to restore perfusion. Other options are supportive or less definitive.""
}",FALSE_NOTA,D,Acute mesenteric ischemia from an atrial fibrillation–related embolus is definitively treated with urgent open embolectomy to restore perfusion. Other options are supportive or less definitive.,TRUE,,FALSE
67b7b73522791fe7a62244294ed88066a28203bc05903f39c6398a4eec7a5446,Hematology,NOTA,NOTA,"A 67-year-old female patient complains of fatigue, dizziness, and abdominal distention. On examination, she is pale and an enlarged spleen is palpated. Her full blood count shows an elevated white cell count of 600 x 109/L . Her bone marrow shows the full spectrum of myeloid maturation. Her BCR-ABL 1 is positive. Which one of the following is true about her treatment?",She should undergo a stem cell transplant,She should be initiated on hydroxyurea and allopurinol,She should start chemotherapy with a cytarabine-based protocol,She should undergo white cell apharesis,127,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Definitive first-line therapy for chronic-phase CML is a BCR-ABL tyrosine kinase inhibitor, which is not listed. Hydroxyurea/allopurinol are adjunctive cytoreduction/TLS prophylaxis, and the other options are not appropriate initial treatments.""
}",TRUE_NOTA,,"Definitive first-line therapy for chronic-phase CML is a BCR-ABL tyrosine kinase inhibitor, which is not listed. Hydroxyurea/allopurinol are adjunctive cytoreduction/TLS prophylaxis, and the other options are not appropriate initial treatments.",TRUE,,FALSE
38a90612e1453191fd29a4258cdd1a0a50df946f58006e5560d0dcbf001a9917,Obstetrics_and_Gynecology,NOTA,NOTA,A woman presents at 28 weeks gestation reporting vaginal bleeding. The bleeding occurred 2 hours ago and was bright red. There was no associated abdominal pain and no previous episode of bleeding. Previous ultrasound scan was normal. Examination revealed no abnormality except speculum examination that revealed a reddened area around the external cervical os with an inflammatory appearance and a small amount of contact bleeding. The most likely diagnosis is,Vasa praevia,Placenta praevia,Cervical cancer,Abruptio placenta,128,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Findings indicate cervical ectropion/cervicitis causing contact bleeding, which is not listed. The options given (vasa praevia, placenta praevia, cervical cancer, abruptio) do not fit the speculum findings.""
}",TRUE_NOTA,,"Findings indicate cervical ectropion/cervicitis causing contact bleeding, which is not listed. The options given (vasa praevia, placenta praevia, cervical cancer, abruptio) do not fit the speculum findings.",TRUE,,FALSE
2e91da61601e7f82de4605f374cb62177d3c32ee8c0a0064b99e1212447fc370,Cardiology,INTACT,C,"A 65-year-old being managed for heart failure with reduced ejection fraction has a NYHA class of III despite being on optimal doses of bisoprolol, sacubitril/valsartan, dapagliflozin, eplerenone and furosemide. ECG done shows a left bundle branch block and QRS duration of 182 ms. What is the appropriate next step in her management?",Add Ivabradine,Add Spironolactone,Cardiac resynchronization therapy,Implantable cardioverter-defibrillator,129,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Persistent NYHA III HFrEF on optimal GDMT with LBBB and QRS 182 ms meets strong criteria for CRT; option C matches this, so NOTA is not correct.""
}",FALSE_NOTA,C,"Persistent NYHA III HFrEF on optimal GDMT with LBBB and QRS 182 ms meets strong criteria for CRT; option C matches this, so NOTA is not correct.",TRUE,,FALSE
e7d6c62d3cd2455962af9c8cf7684b3af5a876d6d7505cd24e9fc4589cf64430,Infectious_Disease,INTACT,D,"Tuberculosis can be treated by
a. 4 months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide
b. 2 months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide
c. 2 months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied and pyrazinamide
d. 2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.
e. 4 months of Rifampicin , Ethambutol 4 months of Isoniazid, pyrazinamide, ethambutol and rifampicin.","4months of Isoniazid and Rifampicin; 2 months of ethambutol, Isoniazid, rifampicin and pyrazinamide","2months of Isoniazide, Rifampicin, ethambutol and Pyrazinemide; 4 months of Ethambutol and pyrazinamide","2months of Pyrazinemide , ethambutol; 4 months of Rifampicine, ISoniazied  and pyrazinamide","2 months of Rifampicin, Isoniazide, Pyrazinemide and Ethambutol; 4 months of Rifampicin and Isoniazide.",130,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Standard drug-susceptible TB regimen is 2 months of HRZE followed by 4 months of HR, which matches option D; thus NOTA is not correct.""
}",FALSE_NOTA,D,"Standard drug-susceptible TB regimen is 2 months of HRZE followed by 4 months of HR, which matches option D; thus NOTA is not correct.",TRUE,,FALSE
7d9870211d5643fc14e3f4e9dfb0fc6005af8dae839aac0ec3da2afb207af167,Neurology,NOTA,NOTA,"A 42-year-old bus driver with diet-controlled diabetes complains of generalised weakness which appears to be worse in the evenings. She often complains of double vision and her husband and friends report that her eyelids sometimes appear to be drooping. Her symptoms are generally worse after a few hours of working. She reports smoking 10 cigarettes a day for the past 25 years and drinks three to four pints of beer most weekends. Examination of the limbs demonstrates generalised weakness, which is greater proximally. There is no sensory deficit. What is the most likely diagnosis?",Motor neuron disease,Dermatomyositis,Stroke,Parkinson’s disease,131,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Fluctuating fatigable proximal weakness with ptosis and diplopia is most consistent with myasthenia gravis, which is not among options A–D; thus NOTA is correct.""
}",TRUE_NOTA,,"Fluctuating fatigable proximal weakness with ptosis and diplopia is most consistent with myasthenia gravis, which is not among options A–D; thus NOTA is correct.",TRUE,,FALSE
62794deedbfb0a32ee748be2f76272a6908d83cffb2b12a422ce18b6fddfedd9,Neurosurgery,INTACT,B,"A 35-year-old man is admitted following blunt head trauma with a CT showing several areas ofsmall intracerebral hemorrhage. He is intubated but agitated. His heart rate is 90 bpm, and his mean arterial pressure (MAP) is 85 mmHg. An intracranial pressure monitor shows an ICP of 26 mmHg. Which of the 
following is the next best step?",Hyperventilation to PCO2 of 25 to 30 mmHg,Administer mannitol.,. Place the patient in Trendelenburg position.,Begin vasopressortherapy.,132,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Administering mannitol is an appropriate first-line measure to acutely lower elevated ICP with adequate MAP/CPP; hyperventilation to PaCO2 25–30 is reserved for impending herniation, Trendelenburg worsens ICP, and vasopressors are unnecessary with MAP 85.""
}",FALSE_NOTA,B,"Administering mannitol is an appropriate first-line measure to acutely lower elevated ICP with adequate MAP/CPP; hyperventilation to PaCO2 25–30 is reserved for impending herniation, Trendelenburg worsens ICP, and vasopressors are unnecessary with MAP 85.",TRUE,,FALSE
